
28482.0,28890.0,29298.0,29097.0,29766.0,29569.0,30120.0,30219.0,29451.0,28822.0,28659.0,28362.0,28335.0,28903.0,28987.0,29131.0,28818.0,28406.0,28592.0,28352.0,28265.0,28666.0,29471.0,29763.0,30073.0,30076.0,30351.0,30305.0,31211.0,32297.0,32509.0,32867.0,32443.0,31911.0,31657.0,31768.0,32070.0,32820.0,33348.0,33270.0,33042.0,32962.0,32830.0,33117.0,33650.0,33937.0,34397.0,34236.0,34870.0,36130.0,37502.0,37578.0,36508.0,34275.0,32683.0,32956.0,32939.0,33082.0,32596.0,31829.0,31521.0,31153.0,30652.0,30575.0,30015.0,29840.0,29622.0,29663.0,29722.0,29426.0,29208.0,29081.0,29022.0,28869.0,28303.0,27706.0,26904.0,26212.0,25697.0,25199.0,24209.0,23876.0,23087.0,22640.0,22024.0,21869.0,21523.0,21405.0,21447.0,21290.0,21460.0,21454.0,22028.0,21734.0,21254.0,20524.0,20138.0,19440.0,18618.0,18268.0,17822.0
28427.0,29389.0,29786.0,30123.0,30051.0,29754.0,30030.0,29575.0,29392.0,29248.0,28775.0,28750.0,28842.0,28818.0,29313.0,28998.0,28906.0,28946.0,28498.0,28668.0,28647.0,28401.0,28693.0,29344.0,29774.0,29781.0,29926.0,30781.0,31627.0,32288.0,32352.0,32714.0,32235.0,32176.0,32328.0,32566.0,32348.0,32989.0,33411.0,33370.0,32993.0,32848.0,32688.0,32807.0,33107.0,33875.0,33641.0,33745.0,34076.0,35140.0,36644.0,37087.0,36200.0,34797.0,33701.0,33489.0,33328.0,32735.0,32605.0,32316.0,31996.0,31605.0,30962.0,30813.0,30601.0,29981.0,29458.0,29597.0,29388.0,29072.0,29221.0,29042.0,29047.0,28501.0,28082.0,27480.0,27290.0,26472.0,25950.0,25175.0,24597.0,23946.0,23333.0,22728.0,22693.0,22270.0,22116.0,22076.0,21986.0,21840.0,21794.0,21741.0,21481.0,21219.0,20735.0,20545.0,20004.0,19467.0,18615.0,18013.0,17568.0
29879.0,30401.0,30967.0,31078.0,30841.0,30429.0,29984.0,30053.0,29916.0,29405.0,29235.0,29353.0,28687.0,28752.0,28836.0,28944.0,28637.0,28579.0,28711.0,29100.0,28971.0,29017.0,28458.0,28691.0,28490.0,29549.0,29785.0,30575.0,31089.0,31443.0,32516.0,31984.0,32425.0,32564.0,32505.0,32718.0,33455.0,33426.0,33281.0,32859.0,32564.0,31949.0,32389.0,32678.0,32818.0,33393.0,32826.0,32594.0,33072.0,34134.0,35687.0,36323.0,35606.0,34688.0,34136.0,33415.0,33757.0,33531.0,33128.0,32704.0,32505.0,32327.0,31799.0,31837.0,31039.0,30187.0,29390.0,28912.0,28656.0,29027.0,28785.0,28419.0,27936.0,28079.0,27768.0,26965.0,27042.0,26557.0,26112.0,25629.0,25101.0,24342.0,23437.0,23155.0,22598.0,22474.0,22499.0,22192.0,22659.0,22143.0,22173.0,21806.0,21350.0,21146.0,20892.0,20683.0,20250.0,19736.0,18880.0,18067.0,17612.0
30941.0,32557.0,32922.0,32167.0,31004.0,29993.0,29862.0,29569.0,29894.0,29711.0,29308.0,28903.0,28546.0,28191.0,28364.0,28314.0,28635.0,28745.0,28276.0,28612.0,28468.0,28214.0,28368.0,28493.0,28924.0,29023.0,29885.0,30157.0,31165.0,31788.0,31971.0,32717.0,32337.0,32571.0,32655.0,33185.0,33496.0,33523.0,33215.0,33241.0,33035.0,32763.0,32790.0,32401.0,33079.0,32580.0,32633.0,32332.0,32600.0,33677.0,33976.0,34975.0,35500.0,34644.0,33659.0,33862.0,34109.0,33222.0,32875.0,32826.0,32385.0,32736.0,33131.0,32630.0,31729.0,30911.0,30199.0,29383.0,28833.0,28713.0,28207.0,27861.0,27535.0,26828.0,26719.0,26721.0,26674.0,26328.0,26116.0,26030.0,25569.0,24857.0,23922.0,23299.0,23083.0,22632.0,22458.0,22591.0,22454.0,22287.0,22244.0,21785.0,21969.0,21092.0,20886.0,20972.0,20646.0,19932.0,18995.0,18321.0,17875.0
32627.0,33865.0,33831.0,32554.0,31159.0,30479.0,30174.0,30669.0,30598.0,30316.0,29486.0,29093.0,28654.0,28280.0,28156.0,27826.0,28014.0,28035.0,28105.0,28491.0,28855.0,28722.0,28197.0,28582.0,28734.0,29335.0,29774.0,30588.0,31067.0,31443.0,31949.0,31780.0,32190.0,32395.0,32505.0,32883.0,33224.0,33913.0,33643.0,33500.0,33117.0,33070.0,32810.0,32844.0,32507.0,32458.0,32108.0,32526.0,32455.0,32824.0,34192.0,35238.0,35221.0,34909.0,34255.0,33782.0,33495.0,33584.0,33433.0,33367.0,33693.0,33890.0,33981.0,34185.0,32791.0,31949.0,30812.0,30490.0,29636.0,28606.0,28023.0,27391.0,26767.0,26803.0,26364.0,25959.0,25931.0,26259.0,26049.0,26060.0,25536.0,25086.0,24239.0,23308.0,23249.0,22568.0,22697.0,22690.0,22444.0,22393.0,22030.0,21972.0,21606.0,21209.0,21055.0,20630.0,20436.0,19768.0,19023.0,18383.0,17986.0
33341.0,33929.0,33866.0,32628.0,31703.0,30415.0,30504.0,30950.0,30746.0,30414.0,29719.0,29188.0,28172.0,27745.0,27629.0,27582.0,27230.0,27498.0,27704.0,28279.0,28457.0,28514.0,28843.0,28760.0,28949.0,28933.0,29968.0,30500.0,31185.0,31555.0,31450.0,31614.0,31776.0,31957.0,32140.0,33216.0,33061.0,33073.0,33480.0,33578.0,33625.0,33687.0,33316.0,33169.0,33408.0,33009.0,32837.0,32383.0,32967.0,33680.0,34789.0,35234.0,35366.0,34767.0,33955.0,33641.0,33704.0,33841.0,33783.0,33946.0,34442.0,34606.0,34879.0,34487.0,34435.0,32960.0,32490.0,30926.0,30348.0,29485.0,28096.0,26849.0,26554.0,26114.0,25947.0,25806.0,25922.0,25422.0,25161.0,25326.0,25368.0,25033.0,24389.0,23853.0,23154.0,22609.0,22263.0,22460.0,21955.0,22252.0,21914.0,21646.0,21575.0,21416.0,20834.0,20628.0,20069.0,19519.0,18919.0,18198.0,18200.0
32264.0,32761.0,32827.0,32366.0,31531.0,30985.0,30815.0,30797.0,30660.0,30507.0,30088.0,29167.0,28341.0,27865.0,27892.0,27658.0,27586.0,27784.0,28011.0,27947.0,28341.0,28695.0,28926.0,29727.0,29191.0,29790.0,29727.0,30494.0,30698.0,31001.0,30779.0,31301.0,31205.0,31075.0,31604.0,32246.0,33077.0,33206.0,33236.0,33427.0,34008.0,33418.0,33532.0,33888.0,34182.0,33642.0,33617.0,34073.0,33864.0,34935.0,35832.0,36079.0,35095.0,34665.0,33927.0,33741.0,33581.0,33787.0,34297.0,34367.0,34713.0,34830.0,35341.0,35021.0,33924.0,33187.0,32654.0,32380.0,31700.0,29924.0,28338.0,27208.0,26314.0,25515.0,25574.0,25414.0,24987.0,25490.0,25365.0,25084.0,24919.0,25177.0,24040.0,23638.0,23254.0,22987.0,22433.0,22372.0,22059.0,22027.0,21755.0,21700.0,21353.0,20985.0,20534.0,19722.0,19248.0,18952.0,18628.0,18611.0,18179.0
30932.0,31197.0,31972.0,31671.0,31511.0,31330.0,31016.0,31139.0,30745.0,30096.0,29166.0,28829.0,28582.0,28196.0,27747.0,28225.0,28337.0,27763.0,27827.0,28462.0,28350.0,29053.0,29223.0,29599.0,29916.0,29847.0,30140.0,30316.0,30920.0,30781.0,30902.0,30714.0,30659.0,30710.0,31134.0,31643.0,32322.0,33052.0,33130.0,33372.0,33556.0,33487.0,34457.0,33987.0,34728.0,34775.0,35066.0,34883.0,35075.0,35117.0,35752.0,35394.0,34965.0,34243.0,33751.0,33311.0,33633.0,33872.0,34116.0,34311.0,34292.0,34146.0,34103.0,33297.0,32980.0,32887.0,32949.0,32638.0,31918.0,30549.0,28912.0,27245.0,26003.0,25775.0,24795.0,24897.0,25112.0,25145.0,24941.0,25118.0,24771.0,24467.0,24152.0,23745.0,23254.0,22970.0,22544.0,22132.0,21957.0,21776.0,21590.0,21347.0,21008.0,20605.0,19770.0,19114.0,18537.0,18575.0,18185.0,18105.0,18490.0
29716.0,30394.0,30872.0,31436.0,31543.0,31326.0,31187.0,30656.0,30263.0,29688.0,29531.0,28959.0,28690.0,28907.0,28470.0,28340.0,28211.0,28555.0,28548.0,28633.0,29186.0,29513.0,30247.0,30189.0,30597.0,30674.0,30661.0,30385.0,30456.0,30502.0,30239.0,30093.0,29879.0,30278.0,30788.0,31582.0,32122.0,32837.0,33303.0,33362.0,33516.0,34212.0,33997.0,34752.0,34304.0,34451.0,34650.0,34698.0,34740.0,35659.0,34985.0,35133.0,34652.0,34353.0,33663.0,33748.0,33986.0,34229.0,34155.0,34313.0,33952.0,33611.0,32693.0,32775.0,32286.0,32099.0,32109.0,32229.0,31847.0,30950.0,29223.0,27367.0,26108.0,25480.0,25157.0,24901.0,25031.0,24687.0,25052.0,24624.0,24591.0,24348.0,24170.0,23428.0,23348.0,23326.0,22700.0,22488.0,21885.0,21543.0,21344.0,21289.0,21170.0,20141.0,19432.0,18704.0,18292.0,18191.0,18106.0,18358.0,18581.0
29511.0,30241.0,30488.0,31134.0,31290.0,31475.0,30843.0,30271.0,29516.0,29564.0,29260.0,29195.0,29542.0,29017.0,29612.0,29034.0,29103.0,28747.0,28821.0,29418.0,29181.0,29469.0,30091.0,30717.0,30406.0,30296.0,30918.0,30778.0,30793.0,29918.0,30105.0,29947.0,30045.0,30142.0,30919.0,31116.0,32086.0,33156.0,32990.0,33901.0,33725.0,33997.0,34350.0,34057.0,34388.0,34286.0,34347.0,34371.0,34921.0,34767.0,35451.0,35140.0,34343.0,33677.0,33181.0,32865.0,33376.0,33606.0,33485.0,33772.0,33161.0,32775.0,32375.0,31816.0,31790.0,31882.0,31671.0,31636.0,31907.0,31297.0,29862.0,28127.0,26553.0,25885.0,25373.0,25155.0,25011.0,25303.0,24950.0,25356.0,24569.0,24521.0,24331.0,23956.0,23734.0,23014.0,22657.0,22427.0,21923.0,21601.0,21350.0,21254.0,20971.0,20074.0,18949.0,18723.0,18041.0,17861.0,17892.0,18051.0,18359.0
